shipment_id,origin_port,destination_port,carrier_name,carrier_reliability,etd,eta,month,day_of_week,transit_days,container_type,risk_flag,base_delay_rate,seasonal_factor,weekday_factor,delay_probability,will_delay,delay_hours,delay_category
TRAIN-00979,Ningbo,Long Beach,EVERGREEN,0.86,2025-02-06T11:19:13.134265,2025-02-22T11:19:13.134265,2,3,16,45HC,True,0.2,0.15,0.01,0.4,True,24,delayed
TRAIN-00980,Singapore,Rotterdam,MAERSK,0.92,2025-05-03T11:19:13.134271,2025-06-04T11:19:13.134271,5,5,32,40GP,True,0.22,0.0,0.05,0.486,True,24,delayed
TRAIN-00981,Shanghai,Singapore,MAERSK,0.92,2025-06-15T11:19:13.134277,2025-06-22T11:19:13.134277,6,6,7,40GP,False,0.08,0.0,0.05,0.08,False,0,on_time
TRAIN-00982,Ningbo,Long Beach,HMM,0.84,2025-09-17T11:19:13.134283,2025-10-03T11:19:13.134283,9,2,16,45HC,False,0.2,0.08,0.0,0.33,False,0,on_time
TRAIN-00983,Los Angeles,Hamburg,EVERGREEN,0.86,2025-07-23T11:19:13.134289,2025-08-16T11:19:13.134289,7,2,24,45HC,False,0.35,0.03,0.0,0.689,False,0,on_time
TRAIN-00984,Yantian,Felixstowe,COSCO,0.9,2025-07-15T11:19:13.134297,2025-08-22T11:19:13.134297,7,1,38,20GP,True,0.3,0.03,0.01,0.32,True,103,delayed
TRAIN-00985,Los Angeles,Hamburg,HMM,0.84,2025-06-11T11:19:13.134304,2025-07-05T11:19:13.134304,6,2,24,40HC,False,0.35,0.0,0.0,0.4,False,0,on_time
TRAIN-00986,Hong Kong,Singapore,CMA CGM,0.85,2025-04-11T11:19:13.134309,2025-04-16T11:19:13.134309,4,4,5,40GP,False,0.07,0.02,0.03,0.15,False,0,on_time
TRAIN-00987,Yantian,Seattle,ONE,0.87,2025-06-12T11:19:13.134315,2025-06-25T11:19:13.134315,6,3,13,40HC,False,0.12,0.0,0.01,0.15,True,36,delayed
TRAIN-00988,Yantian,Felixstowe,MAERSK,0.92,2025-02-26T11:19:13.134321,2025-04-05T11:19:13.134321,2,2,38,45HC,True,0.3,0.15,0.0,0.4,True,31,delayed
TRAIN-00989,Shanghai,Long Beach,MAERSK,0.92,2025-05-23T11:19:13.134328,2025-06-07T11:19:13.134328,5,4,15,40GP,False,0.18,0.0,0.03,0.459,False,0,on_time
TRAIN-00990,Yantian,Seattle,MAERSK,0.92,2025-08-09T11:19:13.134334,2025-08-22T11:19:13.134334,8,5,13,40GP,False,0.12,0.05,0.05,0.17,True,24,delayed
TRAIN-00991,Busan,Los Angeles,HAPAG-LLOYD,0.91,2025-02-28T11:19:13.134340,2025-03-12T11:19:13.134340,2,4,12,20GP,True,0.14,0.15,0.03,0.29,True,74,delayed
TRAIN-00992,Shanghai,Singapore,MSC,0.88,2025-12-29T11:19:13.134346,2026-01-05T11:19:13.134346,12,0,7,20GP,False,0.08,0.08,0.02,0.404,False,0,on_time
TRAIN-00993,New York,Rotterdam,MSC,0.88,2025-04-02T11:19:13.134352,2025-04-13T11:19:13.134352,4,2,11,45HC,False,0.18,0.02,0.0,0.2,False,0,on_time
TRAIN-00994,Shanghai,Hamburg,COSCO,0.9,2025-04-14T11:19:13.134358,2025-05-20T11:19:13.134358,4,0,36,40GP,False,0.28,0.02,0.02,0.3,True,33,delayed
TRAIN-00995,Shanghai,Hamburg,CMA CGM,0.85,2025-01-23T11:19:13.134364,2025-02-28T11:19:13.134364,1,3,36,40HC,False,0.28,0.05,0.01,0.37,False,0,on_time
TRAIN-00996,Shanghai,Los Angeles,HAPAG-LLOYD,0.91,2025-11-13T11:19:13.134370,2025-11-27T11:19:13.134370,11,3,14,40GP,False,0.15,0.1,0.01,0.23,False,0,on_time
TRAIN-00997,Shanghai,Singapore,MSC,0.88,2025-06-16T11:19:13.134376,2025-06-23T11:19:13.134376,6,0,7,40HC,False,0.08,0.0,0.02,0.1,False,0,on_time
TRAIN-00998,Hong Kong,Singapore,HAPAG-LLOYD,0.91,2025-01-12T11:19:13.134382,2025-01-17T11:19:13.134382,1,6,5,40HC,False,0.07,0.05,0.05,0.378,False,0,on_time
TRAIN-00999,Yantian,Felixstowe,COSCO,0.9,2025-04-27T11:19:13.134388,2025-06-04T11:19:13.134388,4,6,38,20GP,False,0.3,0.02,0.05,0.35,True,41,delayed
